iter	Logloss
2928	0.1078122036
2929	0.1078065094
2930	0.1077969961
2931	0.1077918251
2932	0.1077788634
2933	0.1077731738
2934	0.1077685163
2935	0.1077615931
2936	0.1077538939
2937	0.1077459368
2938	0.1077380227
2939	0.1077298641
2940	0.1077228365
2941	0.1077140087
2942	0.1077089421
2943	0.1077027233
2944	0.1076953907
2945	0.1076894806
2946	0.1076827446
2947	0.1076777752
2948	0.1076718753
2949	0.107660308
2950	0.1076547534
2951	0.1076485855
2952	0.1076425723
2953	0.1076373967
2954	0.1076319725
2955	0.1076241924
2956	0.1076150803
2957	0.107610236
2958	0.1076029889
2959	0.107596135
2960	0.1075857746
2961	0.1075776141
2962	0.1075753743
2963	0.1075695891
2964	0.1075607598
2965	0.1075519708
2966	0.1075425574
2967	0.1075335381
2968	0.1075259471
2969	0.1075164135
2970	0.1075090147
2971	0.1075032581
2972	0.107496475
2973	0.1074911612
2974	0.1074872021
2975	0.1074781422
2976	0.1074709828
2977	0.1074644636
2978	0.1074572863
2979	0.1074516078
2980	0.1074424037
2981	0.1074344263
2982	0.1074255744
2983	0.1074181608
2984	0.1074124015
2985	0.1074071325
2986	0.1073988588
2987	0.1073929982
2988	0.1073860186
2989	0.1073792915
2990	0.1073719005
2991	0.1073648498
2992	0.1073567578
2993	0.1073505251
2994	0.1073447551
2995	0.1073379253
2996	0.1073288775
2997	0.1073216414
2998	0.1073162606
2999	0.107309562
3000	0.1073037393
3001	0.1072932245
3002	0.1072855142
3003	0.1072812398
3004	0.107273818
3005	0.1072693005
3006	0.1072636539
3007	0.1072550243
3008	0.1072478077
3009	0.1072456442
3010	0.1072420543
3011	0.1072305536
3012	0.1072249583
3013	0.1072170345
3014	0.1072101802
3015	0.107199939
3016	0.1071923969
3017	0.1071856235
3018	0.107180924
3019	0.1071722731
3020	0.1071684392
3021	0.1071611403
3022	0.1071532623
3023	0.107148058
3024	0.1071392523
3025	0.1071315647
3026	0.1071228445
3027	0.1071170399
3028	0.1071093079
3029	0.1070990583
3030	0.1070933858
3031	0.1070861045
3032	0.1070817095
3033	0.1070741582
3034	0.1070679671
3035	0.1070623723
3036	0.1070559446
3037	0.107030214
3038	0.1070250975
3039	0.1070161069
3040	0.1070081711
3041	0.1070018137
3042	0.1069941861
3043	0.1069886024
3044	0.1069821031
3045	0.1069782669
3046	0.1069690522
3047	0.1069543277
3048	0.106948994
3049	0.1069406671
3050	0.1069282194
3051	0.1069197973
3052	0.106913543
3053	0.1069056339
3054	0.1068952106
3055	0.1068849338
3056	0.1068777786
3057	0.1068726224
3058	0.1068671949
3059	0.1068589965
3060	0.1068435436
3061	0.1068367683
3062	0.10683033
3063	0.1068220124
3064	0.1068168581
3065	0.1068078416
3066	0.1067984665
3067	0.1067956864
3068	0.1067828962
3069	0.1067771503
3070	0.1067730012
3071	0.1067674942
3072	0.1067592353
3073	0.1067504994
3074	0.1067444428
3075	0.1067403418
3076	0.1067353737
3077	0.1067272294
3078	0.1067219826
3079	0.1067164359
3080	0.1067087704
3081	0.1066998118
3082	0.1066928502
3083	0.1066849107
3084	0.1066794998
3085	0.1066728318
3086	0.1066672139
3087	0.1066609327
3088	0.106654254
3089	0.106647732
3090	0.1066418788
3091	0.106633429
3092	0.1066258075
3093	0.1066207155
3094	0.1066158094
3095	0.106610014
3096	0.1066026281
3097	0.1065917976
3098	0.1065858127
3099	0.1065803182
3100	0.1065714265
3101	0.1065632998
3102	0.1065563628
3103	0.1065478668
3104	0.1065413864
3105	0.106537332
3106	0.1065298519
3107	0.1065271786
3108	0.1065182186
3109	0.1065104491
3110	0.1065010639
3111	0.1064913731
3112	0.1064874986
3113	0.1064830851
3114	0.1064756239
3115	0.106469725
3116	0.1064649677
3117	0.1064573886
3118	0.1064325583
3119	0.1064249497
3120	0.106421193
3121	0.10641466
3122	0.1064077414
3123	0.1063989011
3124	0.1063928977
3125	0.1063867445
3126	0.1063785115
3127	0.1063727757
3128	0.1063662699
3129	0.1063610189
3130	0.1063581797
3131	0.1063481867
3132	0.1063415357
3133	0.1063360449
3134	0.1063291453
3135	0.106323617
3136	0.1063165104
3137	0.1063025697
3138	0.1062974621
3139	0.1062922832
3140	0.1062843894
3141	0.1062795129
3142	0.1062730824
3143	0.10626706
3144	0.1062615503
3145	0.106256046
3146	0.1062508977
3147	0.1062468216
3148	0.1062412707
3149	0.1062321928
3150	0.1062246512
3151	0.1062148296
3152	0.1062095417
3153	0.1062058798
3154	0.1061940264
3155	0.106187081
3156	0.106180058
3157	0.1061650951
3158	0.1061578373
3159	0.1061492904
3160	0.1061451931
3161	0.1061393556
3162	0.1061329349
3163	0.1061281188
3164	0.1061225984
3165	0.1061168363
3166	0.1061089892
3167	0.1061024917
3168	0.1060925144
3169	0.1060880782
3170	0.1060799312
3171	0.1060736315
3172	0.1060660474
3173	0.1060606236
3174	0.1060529443
3175	0.1060455737
3176	0.1060390601
3177	0.106024294
3178	0.1060176458
3179	0.1060107116
3180	0.1060055655
3181	0.1059969438
3182	0.1059919332
3183	0.1059818819
3184	0.1059753225
3185	0.1059688019
3186	0.1059620664
3187	0.1059567747
3188	0.1059497023
3189	0.1059435038
3190	0.1059366297
3191	0.1059277015
3192	0.1059213011
3193	0.1059138884
3194	0.1059104863
3195	0.1059056485
3196	0.1059000028
3197	0.105893399
3198	0.105888638
3199	0.1058817685
3200	0.1058733561
3201	0.1058636487
3202	0.1058391364
3203	0.1058332051
3204	0.1058252494
3205	0.1058186502
3206	0.1058105036
3207	0.1058050567
3208	0.105800781
3209	0.1057946287
3210	0.1057891277
3211	0.1057818431
3212	0.1057740436
3213	0.1057533486
3214	0.1057457552
3215	0.1057211962
3216	0.1057139564
3217	0.1057062415
3218	0.1056988673
3219	0.1056907027
3220	0.1056846706
3221	0.105679323
3222	0.1056747649
3223	0.1056685036
3224	0.1056541507
3225	0.105644496
3226	0.1056380965
3227	0.1056329717
3228	0.1056268223
3229	0.105618781
3230	0.1056117354
3231	0.1055977592
3232	0.1055914854
3233	0.1055870197
3234	0.1055807676
3235	0.1055747088
3236	0.1055680639
3237	0.1055626937
3238	0.105555306
3239	0.1055481351
3240	0.1055423309
3241	0.1055372135
3242	0.1055258501
3243	0.1055210405
3244	0.1055141973
3245	0.1055084056
3246	0.1055022612
3247	0.105494207
3248	0.1054890864
3249	0.1054848287
3250	0.1054798971
3251	0.1054715994
3252	0.1054643901
3253	0.1054577263
3254	0.1054511049
3255	0.1054441989
3256	0.1054385282
3257	0.1054286147
3258	0.1054235782
3259	0.1054171986
3260	0.1054124477
3261	0.1054057103
3262	0.1053979963
3263	0.1053938556
3264	0.1053856748
3265	0.1053791556
3266	0.1053727265
3267	0.1053679294
3268	0.1053435118
3269	0.1053400925
3270	0.1053357137
3271	0.1053281976
3272	0.1053227534
3273	0.1053170541
3274	0.1053087638
3275	0.1053035369
3276	0.1052958673
3277	0.1052906838
3278	0.1052844031
3279	0.1052751264
3280	0.105271794
3281	0.1052681926
3282	0.1052637963
3283	0.1052585389
3284	0.1052514923
3285	0.1052474315
3286	0.1052424232
3287	0.1052327703
3288	0.1052252518
3289	0.1052145937
3290	0.1052058703
3291	0.1051995577
3292	0.105193344
3293	0.105188075
3294	0.1051823942
3295	0.1051758713
3296	0.1051710742
3297	0.1051665923
3298	0.1051609513
3299	0.1051550875
3300	0.105146836
3301	0.1051407706
3302	0.1051328597
3303	0.1051273338
3304	0.1051248024
3305	0.1051051773
3306	0.1051003229
3307	0.1050924841
3308	0.1050837126
3309	0.105074998
3310	0.1050645039
3311	0.1050518815
3312	0.1050286097
3313	0.1050222116
3314	0.1050183232
3315	0.1050105098
3316	0.105004524
3317	0.1049975948
3318	0.1049844136
3319	0.1049777719
3320	0.1049731499
3321	0.1049669104
3322	0.1049602234
3323	0.1049508423
3324	0.1049442584
3325	0.1049373671
3326	0.1049337722
3327	0.1049245265
3328	0.1049177813
3329	0.1049129296
3330	0.1049068148
3331	0.1049034478
3332	0.1048984903
3333	0.1048916559
3334	0.1048847776
3335	0.1048627712
3336	0.1048563366
3337	0.104847267
3338	0.104842378
3339	0.1048349117
3340	0.1048272823
3341	0.104821578
3342	0.1048028116
3343	0.1047972084
3344	0.1047940494
3345	0.1047894325
3346	0.1047833861
3347	0.1047786002
3348	0.1047722376
3349	0.1047676559
3350	0.1047540495
3351	0.104749208
3352	0.104744239
3353	0.1047362496
3354	0.1047304745
3355	0.1047236419
3356	0.1047189433
3357	0.1047124236
3358	0.1047070848
3359	0.1046982528
3360	0.1046934899
3361	0.1046718931
3362	0.104665164
3363	0.1046606628
3364	0.104655195
3365	0.1046455944
3366	0.1046408588
3367	0.1046327251
3368	0.1046279461
3369	0.1046208782
3370	0.1046133431
3371	0.1046086075
3372	0.1046013913
3373	0.104595369
3374	0.1045898352
3375	0.1045823416
3376	0.104575962
3377	0.1045667284
3378	0.1045614977
3379	0.1045563924
3380	0.1045511673
3381	0.1045464201
3382	0.1045382879
3383	0.1045331686
3384	0.1045262205
3385	0.1045218385
3386	0.1045158147
3387	0.1045103904
3388	0.10450561
3389	0.104500476
3390	0.1044924736
3391	0.1044880675
3392	0.1044801617
3393	0.1044735968
3394	0.1044633574
3395	0.1044579516
3396	0.1044505575
3397	0.1044451979
3398	0.1044386764
3399	0.1044334051
3400	0.1044263922
3401	0.1044189717
3402	0.1044142121
3403	0.1044058404
3404	0.1044010045
3405	0.1043945542
3406	0.1043888304
3407	0.1043798634
3408	0.1043736363
3409	0.1043656404
3410	0.1043555517
3411	0.1043445802
3412	0.1043225406
3413	0.1043166754
3414	0.1043106683
3415	0.1043029557
3416	0.1042986804
3417	0.1042936929
3418	0.1042871908
3419	0.104278979
3420	0.1042743876
3421	0.1042625232
3422	0.1042580921
3423	0.1042518761
3424	0.1042474474
3425	0.1042409384
3426	0.1042345259
3427	0.1042292287
3428	0.1042237883
3429	0.1042168111
3430	0.1042102581
3431	0.1042023348
3432	0.1041980197
3433	0.1041902327
3434	0.1041833854
3435	0.1041782523
3436	0.104160292
3437	0.1041563402
3438	0.1041510745
3439	0.1041470927
3440	0.1041436143
3441	0.1041391005
3442	0.1041324496
3443	0.1041282496
3444	0.1041239193
3445	0.1041174547
3446	0.1041083953
3447	0.1041028966
3448	0.1040979003
3449	0.1040934184
3450	0.104085593
3451	0.1040806425
3452	0.1040750338
3453	0.1040693997
3454	0.1040642343
3455	0.1040610687
3456	0.1040531343
3457	0.1040473375
3458	0.104039385
3459	0.1040342903
3460	0.1040294197
3461	0.1040202979
3462	0.1040149184
3463	0.1040097581
3464	0.1040029398
3465	0.1039925068
3466	0.1039882449
3467	0.1039825858
3468	0.1039764206
3469	0.1039725433
3470	0.1039651238
3471	0.1039573945
3472	0.1039490432
3473	0.1039425323
3474	0.1039318451
3475	0.1039249468
3476	0.1039201914
3477	0.1039145947
3478	0.1039077094
3479	0.1039026738
3480	0.1038953786
3481	0.1038919002
3482	0.1038829369
3483	0.1038787642
3484	0.1038694233
3485	0.1038624137
3486	0.103858285
3487	0.1038501786
3488	0.1038468286
3489	0.1038412324
3490	0.1038348348
3491	0.1038266438
3492	0.1038212477
3493	0.1038152827
3494	0.1038102633
3495	0.1038050211
3496	0.1037972517
3497	0.1037923441
3498	0.1037867784
3499	0.1037814475
3500	0.1037762631
3501	0.1037666033
3502	0.103757439
3503	0.1037483222
3504	0.1037422735
3505	0.1037377759
3506	0.1037166242
3507	0.1037116201
3508	0.1037051355
3509	0.1036988765
3510	0.103692226
3511	0.1036835974
3512	0.1036779277
3513	0.1036708978
3514	0.103666292
3515	0.1036586501
3516	0.1036538854
3517	0.1036452785
3518	0.1036394512
3519	0.1036321897
3520	0.1036208628
3521	0.1036147276
3522	0.1036098215
3523	0.1036031326
3524	0.1036007907
3525	0.1035933989
3526	0.1035857894
3527	0.1035770701
3528	0.1035691648
3529	0.1035655874
3530	0.1035589508
3531	0.1035444283
3532	0.1035332775
3533	0.1035275089
3534	0.1035216464
3535	0.1035131597
3536	0.1035060327
3537	0.1035005026
3538	0.1034924692
3539	0.1034861002
3540	0.1034809962
3541	0.1034679504
3542	0.1034588147
3543	0.1034518176
3544	0.103444814
3545	0.1034382491
3546	0.1034338712
3547	0.1034270867
3548	0.1034187899
3549	0.1034121246
3550	0.1034079889
3551	0.103401118
3552	0.1033938394
3553	0.1033871529
3554	0.1033815978
3555	0.1033764887
3556	0.1033678254
3557	0.1033613238
3558	0.1033565165
3559	0.1033498041
3560	0.103345239
3561	0.1033411935
3562	0.1033350926
3563	0.1033305543
3564	0.1033257873
3565	0.1033218974
3566	0.1033131186
3567	0.1033069275
3568	0.1033019021
3569	0.1032971919
3570	0.1032843527
3571	0.1032799379
3572	0.1032721763
3573	0.1032517964
3574	0.1032456775
3575	0.1032394587
3576	0.103233911
3577	0.1032270987
3578	0.1032204252
3579	0.1032149866
3580	0.1032048937
3581	0.1031982062
3582	0.1031884623
3583	0.1031834984
3584	0.1031734771
3585	0.1031691238
3586	0.103163357
3587	0.1031577696
3588	0.1031521373
3589	0.1031401388
3590	0.103132973
3591	0.1031283035
3592	0.1031219146
3593	0.1031167538
3594	0.1031096194
3595	0.1030997858
3596	0.1030881437
3597	0.1030823556
3598	0.1030745266
3599	0.1030685934
3600	0.1030635583
3601	0.1030591217
3602	0.1030545784
3603	0.1030522739
3604	0.1030468931
3605	0.1030413223
3606	0.1030331248
3607	0.1030295063
3608	0.1030214614
3609	0.1030148276
3610	0.1030034226
3611	0.1030001535
3612	0.1029956822
3613	0.1029849543
3614	0.1029778634
3615	0.1029683228
3616	0.1029605136
3617	0.1029561196
3618	0.1029474512
3619	0.1029425446
3620	0.1029368739
3621	0.1029293402
3622	0.1029211603
3623	0.1029144031
3624	0.1029124859
3625	0.1029040902
3626	0.1028952956
3627	0.1028841481
3628	0.102879106
3629	0.1028738074
3630	0.1028663745
3631	0.1028616458
3632	0.1028563759
3633	0.1028524071
3634	0.1028441223
3635	0.1028359868
3636	0.1028299164
3637	0.1028239948
3638	0.1028191732
3639	0.1028128615
3640	0.1028089874
3641	0.1028025592
3642	0.1027959328
3643	0.1027893249
3644	0.1027822529
3645	0.1027706315
3646	0.1027631514
3647	0.1027564931
3648	0.1027506759
3649	0.1027430267
3650	0.1027362426
3651	0.102732907
3652	0.1027284612
3653	0.1027225146
3654	0.1027171329
3655	0.1027112108
3656	0.1027062982
3657	0.1027029986
3658	0.1026956419
3659	0.1026902255
3660	0.1026792701
3661	0.1026740566
3662	0.1026670609
3663	0.1026637169
3664	0.1026585298
3665	0.1026548387
3666	0.1026489712
3667	0.1026419602
3668	0.1026362577
3669	0.1026295818
3670	0.1026219616
3671	0.1026177862
3672	0.102609488
3673	0.1026072995
3674	0.1025948254
3675	0.1025903916
3676	0.1025845112
3677	0.1025792829
3678	0.1025729245
3679	0.1025674711
3680	0.1025615735
3681	0.1025575862
3682	0.1025503848
3683	0.1025396153
3684	0.1025317668
3685	0.1025241078
3686	0.1025163435
3687	0.102509882
3688	0.1025034701
3689	0.1024978604
3690	0.1024903221
3691	0.1024837137
3692	0.1024783181
3693	0.1024708883
3694	0.1024658255
3695	0.1024612789
3696	0.1024548387
3697	0.1024501211
3698	0.1024465198
3699	0.1024409531
3700	0.1024357909
3701	0.1024271086
3702	0.1024224729
3703	0.1024177691
3704	0.1024134657
3705	0.1024090989
3706	0.1024030738
3707	0.1023979148
3708	0.102395057
3709	0.1023874249
3710	0.1023813993
3711	0.1023791013
3712	0.1023768962
3713	0.1023710716
3714	0.1023635804
3715	0.1023549947
3716	0.1023403363
3717	0.1023350766
3718	0.1023271241
3719	0.1023200688
3720	0.1023134451
3721	0.1023061393
3722	0.1022984992
3723	0.1022941694
3724	0.1022887669
3725	0.1022836569
3726	0.102280923
3727	0.1022757779
3728	0.1022704761
3729	0.1022650024
3730	0.1022583376
3731	0.1022532336
3732	0.1022435766
3733	0.1022365415
3734	0.1022311829
3735	0.1022244224
3736	0.1022226809
3737	0.1022162865
3738	0.1022024822
3739	0.1021974868
3740	0.1021937181
3741	0.1021872345
3742	0.1021850775
3743	0.1021813633
3744	0.1021759459
3745	0.1021704787
3746	0.1021627208
3747	0.1021560819
3748	0.1021445419
3749	0.1021372471
3750	0.1021321311
3751	0.1021288334
3752	0.1021221732
3753	0.1021068659
3754	0.1021018243
3755	0.1020936135
3756	0.1020815082
3757	0.1020762947
3758	0.1020691242
3759	0.1020605487
3760	0.1020535151
3761	0.102048957
3762	0.1020427266
3763	0.1020357365
3764	0.1020320195
3765	0.1020254236
3766	0.1020207416
3767	0.1020011507
3768	0.1019952
3769	0.1019883577
3770	0.1019834834
3771	0.1019769101
3772	0.1019724255
3773	0.1019663204
3774	0.1019610537
3775	0.1019546463
3776	0.1019494093
3777	0.1019400859
3778	0.1019345914
3779	0.1019296483
3780	0.1019275522
3781	0.1019199182
3782	0.1019119889
3783	0.101903362
3784	0.1018988298
3785	0.1018957109
3786	0.101889206
3787	0.1018836445
3788	0.1018788423
3789	0.1018729901
3790	0.1018696258
3791	0.1018643748
3792	0.1018575635
3793	0.1018533793
3794	0.1018464145
3795	0.1018410656
3796	0.1018292834
3797	0.1018224966
3798	0.101811605
3799	0.1018085324
3800	0.1018027554
3801	0.1017988629
3802	0.1017888379
3803	0.1017829302
3804	0.1017777273
3805	0.101771307
3806	0.10176544
3807	0.1017590465
3808	0.1017547675
3809	0.1017483162
3810	0.1017432307
3811	0.1017391343
3812	0.1017308398
3813	0.1017247648
3814	0.1017200472
3815	0.101713583
3816	0.1017082142
3817	0.1017011048
3818	0.1016977372
3819	0.1016906962
3820	0.1016852456
3821	0.101679642
3822	0.1016724364
3823	0.1016625474
3824	0.1016588175
3825	0.1016544396
3826	0.101649911
3827	0.1016454546
3828	0.1016420076
3829	0.1016341249
3830	0.1016278677
3831	0.1016191249
3832	0.1016124911
3833	0.101607548
3834	0.1016016744
3835	0.1015968903
3836	0.1015915825
3837	0.1015845234
3838	0.1015765344
3839	0.1015673137
3840	0.1015600476
3841	0.1015493349
3842	0.101541798
3843	0.1015354909
3844	0.101530521
3845	0.1015253666
3846	0.1015174414
3847	0.1015118253
3848	0.1015055788
3849	0.101491115
3850	0.101486048
3851	0.1014817168
3852	0.1014777572
3853	0.1014662773
3854	0.1014581071
3855	0.1014512048
3856	0.101445554
3857	0.1014431617
3858	0.1014372757
3859	0.1014330795
3860	0.1014279015
3861	0.1014224389
3862	0.1014175535
3863	0.1014136836
3864	0.1014075568
3865	0.1014018011
3866	0.1013933009
3867	0.1013872204
3868	0.101381663
3869	0.1013742148
3870	0.101363748
3871	0.1013590706
3872	0.1013457978
3873	0.1013396183
3874	0.1013359911
3875	0.1013307484
3876	0.1013275464
3877	0.1013206172
3878	0.1013147825
3879	0.1013127239
3880	0.1013068508
3881	0.1013010702
3882	0.1012979374
3883	0.1012917053
3884	0.101285565
3885	0.1012789372
3886	0.1012693564
3887	0.1012628617
3888	0.101252511
3889	0.101239828
3890	0.1012359922
3891	0.1012293284
3892	0.101210489
3893	0.1012058301
3894	0.1012006739
3895	0.1011955791
3896	0.1011907594
3897	0.1011853545
3898	0.101177158
3899	0.1011713534
3900	0.1011645148
3901	0.1011569251
3902	0.1011500255
3903	0.1011442967
3904	0.1011376619
3905	0.1011269479
3906	0.1011225381
3907	0.1011151888
3908	0.1011097557
3909	0.1011028242
3910	0.1010980909
3911	0.1010920621
3912	0.1010874739
3913	0.1010826806
3914	0.1010779565
3915	0.1010669092
3916	0.101064473
3917	0.1010589748
3918	0.1010530143
3919	0.1010484516
3920	0.1010369952
3921	0.1010301423
3922	0.1010269768
3923	0.1010204751
3924	0.1010160386
3925	0.1010112258
3926	0.1010066445
3927	0.1010009078
3928	0.1009974307
3929	0.1009929484
3930	0.1009886227
3931	0.1009833168
3932	0.1009782955
3933	0.1009685045
3934	0.100961133
3935	0.1009569857
3936	0.1009518161
3937	0.1009405932
3938	0.1009307656
3939	0.1009237389
3940	0.1009186673
3941	0.1009111257
3942	0.1009094378
3943	0.1009063342
3944	0.1008957985
3945	0.1008809404
3946	0.1008766102
3947	0.100871185
3948	0.100865898
3949	0.1008609155
3950	0.1008522411
3951	0.1008469301
3952	0.1008391949
3953	0.1008309572
3954	0.100826199
3955	0.100822836
3956	0.1008181245
3957	0.1008052173
3958	0.1007998277
3959	0.1007918748
3960	0.1007826282
3961	0.1007745911
3962	0.1007700182
3963	0.1007633562
3964	0.1007613595
3965	0.1007565301
3966	0.1007534995
3967	0.1007483678
3968	0.1007406122
3969	0.1007365038
3970	0.1007332504
3971	0.1007268282
3972	0.1007213638
3973	0.10071421
3974	0.1007084201
3975	0.1007045002
3976	0.1007008087
3977	0.1006881729
3978	0.1006819005
3979	0.1006714069
3980	0.1006610986
3981	0.1006540557
3982	0.1006474584
3983	0.1006426734
3984	0.1006360238
3985	0.1006304271
3986	0.1006196058
3987	0.1006143295
3988	0.1006127502
3989	0.1006081324
3990	0.1006015046
3991	0.1005973583
3992	0.1005915647
3993	0.1005816317
3994	0.1005747469
3995	0.1005684329
3996	0.1005646573
3997	0.1005594438
3998	0.1005521675
3999	0.1005487015
4000	0.1005448371
4001	0.100538329
4002	0.1005320432
4003	0.1005265357
4004	0.1005193542
4005	0.1005135666
4006	0.1005088675
4007	0.1005043066
4008	0.1004996436
4009	0.1004959544
4010	0.1004904552
4011	0.100486479
4012	0.1004780722
4013	0.1004731882
4014	0.100464951
4015	0.1004574011
4016	0.1004518317
4017	0.1004448549
4018	0.1004405695
4019	0.1004341293
4020	0.1004300815
4021	0.1004266312
4022	0.100421737
4023	0.1004160285
4024	0.100410302
4025	0.1003992658
4026	0.1003970232
4027	0.1003916965
4028	0.1003885083
4029	0.1003808937
4030	0.1003724989
4031	0.1003683207
4032	0.1003644327
4033	0.1003593893
4034	0.1003575678
4035	0.1003509289
4036	0.100346
4037	0.1003401898
4038	0.100331918
4039	0.1003275997
4040	0.100323061
4041	0.1003166111
4042	0.100313251
4043	0.1003077662
4044	0.1002980606
4045	0.1002936342
4046	0.1002900398
4047	0.1002855001
4048	0.1002750236
4049	0.1002695961
4050	0.1002662087
4051	0.1002590951
4052	0.1002509226
4053	0.1002416067
4054	0.1002364778
4055	0.1002308672
4056	0.1002264662
4057	0.1002182859
4058	0.1002121055
4059	0.1002066022
4060	0.1002020547
4061	0.1001970233
4062	0.1001911936
4063	0.1001746093
4064	0.1001700336
4065	0.1001635555
4066	0.1001598339
4067	0.1001534224
4068	0.1001468038
4069	0.1001417262
4070	0.1001358989
4071	0.1001279095
4072	0.100120739
4073	0.1001127144
4074	0.1001065054
4075	0.1001005828
4076	0.1000883204
4077	0.1000848055
4078	0.1000782914
4079	0.1000717731
4080	0.1000671964
4081	0.1000574844
4082	0.1000514986
4083	0.1000435581
4084	0.1000374974
4085	0.1000319095
4086	0.1000267454
4087	0.1000203043
4088	0.1000157767
4089	0.1000102951
4090	0.1000020404
4091	0.09999425385
4092	0.09998911474
4093	0.09998374639
4094	0.09997939994
4095	0.09997501837
4096	0.09996862302
4097	0.09996546348
4098	0.09996070106
4099	0.0999568413
4100	0.09995143921
4101	0.09994711818
4102	0.09994066922
4103	0.0999367503
4104	0.0999303776
4105	0.09992103533
4106	0.09991124796
4107	0.09990177165
4108	0.09989578997
4109	0.09988917832
4110	0.09987942099
4111	0.09987394079
4112	0.0998696156
4113	0.09986459204
4114	0.09985849019
4115	0.09985536393
4116	0.09985191922
4117	0.09984773084
4118	0.09984275211
4119	0.0998360226
4120	0.09983114463
4121	0.09982519115
4122	0.09982205194
4123	0.09981842512
4124	0.09981036497
4125	0.0998065958
4126	0.09980104303
4127	0.09979590069
4128	0.09978643732
4129	0.09977023982
4130	0.09976670636
4131	0.09976268067
4132	0.0997560755
4133	0.09975055508
4134	0.09974671797
4135	0.09973865226
4136	0.09973286886
4137	0.09972912049
4138	0.09972228791
4139	0.09971697641
4140	0.09971048955
4141	0.09970379286
4142	0.09969937292
4143	0.099690283
4144	0.09968336261
4145	0.09967874208
4146	0.09967231485
4147	0.09966687948
4148	0.0996599406
4149	0.09965596945
4150	0.09965176628
4151	0.09964548094
4152	0.09964214622
4153	0.09963714346
4154	0.09963406249
4155	0.09962786173
4156	0.09962067835
4157	0.09961545652
4158	0.09961168734
4159	0.09960675853
4160	0.09960035395
4161	0.09959632364
4162	0.09958832957
4163	0.09958194902
4164	0.0995786841
4165	0.09957691945
4166	0.09956893417
4167	0.09956344888
4168	0.09955682383
4169	0.09954971301
4170	0.09954401604
4171	0.09953961413
4172	0.09953142502
4173	0.09952394861
4174	0.09951609506
4175	0.09951115007
4176	0.09950695892
4177	0.09950296697
4178	0.09949481715
4179	0.09949054604
4180	0.09948450889
4181	0.09948083262
4182	0.09947855402
4183	0.09947280297
4184	0.09946374864
4185	0.09945430006
4186	0.09944988474
4187	0.09944645251
4188	0.09944052675
4189	0.09943829206
4190	0.09943209129
4191	0.09942731732
4192	0.0994206858
4193	0.09941726558
4194	0.09941202155
4195	0.09940843125
4196	0.09940381812
4197	0.09939325935
4198	0.09938853853
4199	0.09937943659
4200	0.0993694967
4201	0.09935218532
4202	0.09934804501
4203	0.09934198014
4204	0.0993361556
4205	0.09933032875
4206	0.09932500939
4207	0.09932172136
4208	0.09931240589
4209	0.09930742439
4210	0.09930291479
4211	0.09929596666
4212	0.09929294763
4213	0.09928879391
4214	0.09928404906
4215	0.09927320004
4216	0.09926827492
4217	0.09925562613
4218	0.09924155194
4219	0.09923517
4220	0.09923032207
4221	0.09922492229
4222	0.09921834392
4223	0.09921052179
4224	0.09920441578
4225	0.09919792245
4226	0.09918820765
4227	0.09918351086
4228	0.09917854554
4229	0.09917217839
4230	0.09916741273
4231	0.0991611052
4232	0.09915676384
4233	0.09915002832
4234	0.09914422736
4235	0.09913808067
4236	0.09913123562
4237	0.09912690858
4238	0.09912249465
4239	0.09911362335
4240	0.09910463973
4241	0.0990986257
4242	0.09908909531
4243	0.09908447016
4244	0.09908106751
4245	0.09907615487
4246	0.09907107493
4247	0.09906166425
4248	0.09905657598
4249	0.09905171326
4250	0.09904509376
4251	0.09903974158
4252	0.09903265526
4253	0.09902694165
4254	0.09902045387
4255	0.09901452026
4256	0.09901118416
4257	0.09900620728
4258	0.09900187377
4259	0.09899822523
4260	0.09899314066
4261	0.09898961229
4262	0.09898160714
4263	0.09897573916
4264	0.0989601707
4265	0.09895490356
4266	0.09894860528
4267	0.09893942385
4268	0.09893056918
4269	0.09892787923
4270	0.09892260701
4271	0.09891756543
4272	0.09890866085
4273	0.09890243004
4274	0.09889707093
4275	0.09889050689
4276	0.09888719251
4277	0.09888095339
4278	0.09887600748
4279	0.09887005214
4280	0.09886551573
4281	0.09885630287
4282	0.09884720648
4283	0.09884140413
4284	0.09883680764
4285	0.0988200079
4286	0.09881468854
4287	0.09880864354
4288	0.0988025879
4289	0.09879675551
4290	0.09877991695
4291	0.09877622681
4292	0.09877015639
4293	0.09876380357
4294	0.09875186886
4295	0.09874545457
4296	0.09873499702
4297	0.09873133508
4298	0.09872646774
4299	0.09872104993
4300	0.09871689483
4301	0.0987121717
4302	0.09870491437
4303	0.09870090255
4304	0.09869176548
4305	0.09867971245
4306	0.0986761582
4307	0.09866939218
4308	0.0986626636
4309	0.09865808975
4310	0.09865222916
4311	0.09864651879
4312	0.09864150493
4313	0.09862698565
4314	0.09862118238
4315	0.09861824838
4316	0.09861211926
4317	0.09860551686
4318	0.09860170701
4319	0.0985925547
4320	0.09858588481
4321	0.09858222657
4322	0.09857655871
4323	0.09857079472
4324	0.0985666216
4325	0.09856049849
4326	0.09855626805
4327	0.09854930282
4328	0.09853937726
4329	0.09853187543
4330	0.09852423633
4331	0.09851575974
4332	0.09850999713
4333	0.09850365633
4334	0.098498465
4335	0.09848912087
4336	0.09848244128
4337	0.09847670132
