iter	Passed	Remaining
3216	157759	332634
3217	157801	332569
3218	157851	332522
3219	157910	332494
3220	157957	332440
3221	158003	332385
3222	158050	332332
3223	158099	332283
3224	158148	332234
3225	158205	332202
3226	158254	332152
3227	158304	332105
3228	158353	332057
3229	158402	332007
3230	158452	331961
3231	158500	331910
3232	158551	331863
3233	158601	331816
3234	158646	331760
3235	158694	331709
3236	158746	331666
3237	158798	331623
3238	158848	331575
3239	158892	331516
3240	158942	331469
3241	158988	331413
3242	159035	331361
3243	159076	331295
3244	159125	331246
3245	159171	331190
3246	159222	331144
3247	159270	331095
3248	159319	331045
3249	159361	330982
3250	159403	330917
3251	159454	330872
3252	159505	330828
3253	159550	330770
3254	159599	330720
3255	159653	330682
3256	159708	330646
3257	159770	330623
3258	159825	330586
3259	159873	330536
3260	159927	330496
3261	159973	330442
3262	160028	330404
3263	160074	330350
3264	160133	330320
3265	160183	330274
3266	160232	330224
3267	160275	330164
3268	160329	330123
3269	160373	330064
3270	160412	329994
3271	160458	329939
3272	160504	329885
3273	160548	329824
3274	160595	329772
3275	160650	329735
3276	160697	329681
3277	160740	329621
3278	160788	329569
3279	160840	329526
3280	160885	329469
3281	160931	329414
3282	160973	329350
3283	161024	329305
3284	161079	329269
3285	161121	329205
3286	161171	329158
3287	161215	329099
3288	161274	329070
3289	161334	329043
3290	161389	329007
3291	161440	328961
3292	161487	328909
3293	161527	328841
3294	161572	328784
3295	161626	328745
3296	161668	328681
3297	161714	328627
3298	161760	328570
3299	161807	328517
3300	161859	328474
3301	161907	328424
3302	161964	328390
3303	162014	328344
3304	162057	328282
3305	162113	328248
3306	162162	328198
3307	162213	328153
3308	162258	328097
3309	162311	328056
3310	162365	328016
3311	162413	327965
3312	162465	327921
3313	162508	327861
3314	162553	327804
3315	162601	327753
3316	162650	327703
3317	162698	327653
3318	162754	327616
3319	162807	327576
3320	162858	327531
3321	162906	327479
3322	162958	327437
3323	163011	327395
3324	163061	327348
3325	163119	327317
3326	163165	327263
3327	163212	327209
3328	163266	327170
3329	163313	327117
3330	163363	327069
3331	163412	327020
3332	163459	326967
3333	163511	326925
3334	163567	326890
3335	163621	326850
3336	163666	326794
3337	163716	326746
3338	163762	326691
3339	163810	326639
3340	163863	326599
3341	163912	326549
3342	163970	326519
3343	164026	326483
3344	164072	326428
3345	164123	326383
3346	164171	326332
3347	164210	326263
3348	164255	326206
3349	164308	326164
3350	164355	326110
3351	164404	326062
3352	164451	326009
3353	164501	325962
3354	164551	325915
3355	164603	325871
3356	164647	325813
3357	164705	325780
3358	164748	325720
3359	164797	325670
3360	164844	325617
3361	164901	325584
3362	164953	325541
3363	164996	325481
3364	165046	325433
3365	165104	325402
3366	165152	325350
3367	165194	325287
3368	165236	325224
3369	165286	325178
3370	165334	325126
3371	165377	325066
3372	165427	325018
3373	165475	324967
3374	165522	324915
3375	165573	324870
3376	165623	324821
3377	165670	324768
3378	165718	324718
3379	165766	324666
3380	165812	324612
3381	165854	324549
3382	165900	324494
3383	165950	324447
3384	165998	324395
3385	166054	324360
3386	166101	324307
3387	166151	324259
3388	166196	324202
3389	166241	324145
3390	166299	324114
3391	166348	324066
3392	166397	324016
3393	166445	323965
3394	166498	323923
3395	166540	323862
3396	166591	323815
3397	166632	323752
3398	166686	323711
3399	166728	323649
3400	166775	323596
3401	166830	323559
3402	166879	323510
3403	166935	323474
3404	166981	323419
3405	167026	323363
3406	167077	323316
3407	167123	323261
3408	167174	323216
3409	167219	323160
3410	167272	323119
3411	167324	323075
3412	167377	323033
3413	167422	322977
3414	167469	322924
3415	167523	322884
3416	167574	322840
3417	167626	322795
3418	167675	322746
3419	167720	322690
3420	167760	322623
3421	167813	322581
3422	167859	322527
3423	167912	322485
3424	167953	322421
3425	168004	322376
3426	168057	322334
3427	168101	322275
3428	168150	322227
3429	168200	322180
3430	168254	322139
3431	168304	322093
3432	168350	322038
3433	168404	321998
3434	168453	321949
3435	168503	321902
3436	168556	321860
3437	168600	321802
3438	168647	321749
3439	168694	321696
3440	168741	321644
3441	168785	321585
3442	168834	321535
3443	168878	321478
3444	168918	321411
3445	168969	321365
3446	169029	321337
3447	169072	321276
3448	169125	321234
3449	169168	321174
3450	169213	321118
3451	169256	321058
3452	169306	321009
3453	169357	320964
3454	169402	320908
3455	169442	320843
3456	169492	320794
3457	169534	320733
3458	169585	320687
3459	169636	320642
3460	169694	320609
3461	169740	320556
3462	169791	320509
3463	169832	320446
3464	169879	320393
3465	169927	320341
3466	169975	320291
3467	170025	320244
3468	170071	320188
3469	170112	320125
3470	170171	320095
3471	170222	320050
3472	170269	319996
3473	170315	319942
3474	170363	319891
3475	170414	319845
3476	170459	319788
3477	170504	319733
3478	170544	319666
3479	170587	319605
3480	170640	319563
3481	170689	319516
3482	170736	319463
3483	170781	319405
3484	170830	319358
3485	170883	319315
3486	170930	319263
3487	170980	319214
3488	171022	319152
3489	171072	319107
3490	171127	319068
3491	171176	319019
3492	171230	318980
3493	171276	318926
3494	171328	318881
3495	171378	318835
3496	171426	318784
3497	171478	318740
3498	171522	318681
3499	171560	318613
3500	171602	318550
3501	171661	318519
3502	171720	318489
3503	171780	318460
3504	171832	318417
3505	171877	318359
3506	171930	318318
3507	171977	318266
3508	172025	318216
3509	172080	318176
3510	172129	318128
3511	172176	318074
3512	172229	318034
3513	172290	318007
3514	172337	317953
3515	172389	317910
3516	172438	317861
3517	172495	317826
3518	172542	317773
3519	172595	317732
3520	172639	317674
3521	172693	317634
3522	172736	317574
3523	172782	317519
3524	172822	317454
3525	172872	317406
3526	172922	317359
3527	172966	317301
3528	173018	317257
3529	173062	317199
3530	173111	317149
3531	173157	317095
3532	173211	317055
3533	173263	317013
3534	173315	316969
3535	173364	316919
3536	173413	316870
3537	173459	316816
3538	173507	316765
3539	173554	316712
3540	173593	316645
3541	173641	316595
3542	173695	316554
3543	173741	316500
3544	173795	316459
3545	173844	316410
3546	173893	316361
3547	173943	316315
3548	174000	316279
3549	174046	316225
3550	174084	316155
3551	174127	316096
3552	174177	316048
3553	174219	315988
3554	174265	315932
3555	174307	315871
3556	174353	315815
3557	174402	315767
3558	174446	315709
3559	174499	315668
3560	174556	315632
3561	174594	315564
3562	174641	315510
3563	174687	315456
3564	174738	315411
3565	174788	315364
3566	174838	315317
3567	174891	315275
3568	174941	315228
3569	174981	315162
3570	175027	315108
3571	175070	315048
3572	175119	315000
3573	175171	314955
3574	175229	314923
3575	175273	314864
3576	175329	314827
3577	175388	314798
3578	175437	314748
3579	175488	314703
3580	175537	314653
3581	175584	314601
3582	175639	314563
3583	175682	314503
3584	175738	314467
3585	175777	314399
3586	175827	314352
3587	175873	314297
3588	175922	314248
3589	175971	314200
3590	176029	314166
3591	176076	314113
3592	176127	314068
3593	176165	314000
3594	176208	313939
3595	176259	313895
3596	176306	313842
3597	176351	313786
3598	176402	313740
3599	176453	313694
3600	176503	313647
3601	176549	313592
3602	176594	313536
3603	176629	313463
3604	176685	313427
3605	176744	313395
3606	176792	313345
3607	176835	313284
3608	176883	313233
3609	176933	313187
3610	176979	313132
3611	177027	313081
3612	177074	313029
3613	177127	312987
3614	177175	312936
3615	177229	312896
3616	177277	312845
3617	177322	312789
3618	177389	312771
3619	177436	312719
3620	177482	312666
3621	177528	312611
3622	177575	312558
3623	177622	312506
3624	177653	312425
3625	177697	312367
3626	177747	312320
3627	177794	312268
3628	177841	312215
3629	177890	312165
3630	177942	312123
3631	177987	312065
3632	178033	312012
3633	178083	311965
3634	178128	311908
3635	178183	311870
3636	178229	311815
3637	178275	311761
3638	178320	311705
3639	178379	311673
3640	178424	311617
3641	178477	311575
3642	178528	311531
3643	178577	311481
3644	178627	311433
3645	178674	311382
3646	178725	311337
3647	178773	311285
3648	178819	311230
3649	178872	311188
3650	178930	311156
3651	178971	311092
3652	179019	311041
3653	179071	310998
3654	179116	310942
3655	179166	310895
3656	179211	310839
3657	179259	310788
3658	179309	310740
3659	179364	310702
3660	179410	310648
3661	179453	310588
3662	179506	310545
3663	179547	310484
3664	179595	310432
3665	179640	310378
3666	179690	310329
3667	179746	310293
3668	179792	310239
3669	179846	310197
3670	179898	310155
3671	179945	310102
3672	179993	310051
3673	180031	309984
3674	180082	309937
3675	180127	309881
3676	180172	309825
3677	180216	309767
3678	180261	309712
3679	180314	309670
3680	180359	309613
3681	180408	309565
3682	180452	309507
3683	180498	309454
3684	180543	309398
3685	180596	309355
3686	180641	309300
3687	180694	309257
3688	180741	309206
3689	180782	309143
3690	180837	309104
3691	180893	309067
3692	180938	309010
3693	180984	308956
3694	181034	308909
3695	181084	308862
3696	181134	308815
3697	181185	308770
3698	181226	308707
3699	181278	308662
3700	181332	308623
3701	181382	308575
3702	181427	308520
3703	181473	308465
3704	181520	308412
3705	181585	308391
3706	181635	308344
3707	181679	308287
3708	181718	308221
3709	181762	308164
3710	181819	308127
3711	181861	308067
3712	181898	307997
3713	181949	307952
3714	182010	307922
3715	182069	307891
3716	182122	307849
3717	182167	307793
3718	182213	307739
3719	182260	307686
3720	182304	307629
3721	182353	307580
3722	182398	307524
3723	182448	307477
3724	182493	307422
3725	182540	307368
3726	182583	307310
3727	182626	307250
3728	182675	307202
3729	182720	307146
3730	182766	307092
3731	182813	307040
3732	182871	307006
3733	182924	306963
3734	182969	306907
3735	183023	306868
3736	183059	306796
3737	183106	306745
3738	183156	306698
3739	183210	306657
3740	183254	306599
3741	183298	306542
3742	183335	306472
3743	183383	306423
3744	183430	306369
3745	183476	306316
3746	183520	306258
3747	183567	306207
3748	183613	306153
3749	183658	306096
3750	183710	306053
3751	183752	305992
3752	183797	305937
3753	183855	305904
3754	183903	305853
3755	183957	305812
3756	184008	305766
3757	184052	305709
3758	184098	305654
3759	184143	305599
3760	184196	305556
3761	184242	305504
3762	184295	305460
3763	184346	305415
3764	184390	305358
3765	184445	305319
3766	184494	305271
3767	184547	305227
3768	184591	305171
3769	184641	305124
3770	184682	305062
3771	184727	305005
3772	184763	304936
3773	184814	304890
3774	184860	304836
3775	184909	304786
3776	184957	304736
3777	185008	304690
3778	185059	304645
3779	185103	304587
3780	185140	304519
3781	185183	304460
3782	185225	304400
3783	185277	304356
3784	185331	304315
3785	185371	304251
3786	185417	304197
3787	185469	304155
3788	185508	304089
3789	185562	304049
3790	185604	303988
3791	185649	303932
3792	185701	303888
3793	185746	303833
3794	185799	303791
3795	185850	303744
3796	185904	303704
3797	185952	303653
3798	186010	303619
3799	186050	303556
3800	186098	303506
3801	186149	303460
3802	186204	303420
3803	186252	303370
3804	186308	303333
3805	186357	303283
3806	186402	303228
3807	186454	303183
3808	186503	303135
3809	186555	303091
3810	186600	303035
3811	186642	302975
3812	186700	302941
3813	186752	302896
3814	186802	302850
3815	186852	302802
3816	186906	302762
3817	186958	302717
3818	187001	302659
3819	187059	302625
3820	187114	302585
3821	187158	302528
3822	187202	302472
3823	187251	302422
3824	187293	302363
3825	187340	302310
3826	187380	302247
3827	187427	302194
3828	187468	302132
3829	187516	302083
3830	187560	302026
3831	187612	301981
3832	187666	301940
3833	187707	301879
3834	187755	301828
3835	187808	301786
3836	187861	301742
3837	187912	301698
3838	187965	301654
3839	188021	301618
3840	188069	301566
3841	188115	301513
3842	188164	301465
3843	188220	301427
3844	188274	301385
3845	188323	301337
3846	188365	301277
3847	188418	301234
3848	188471	301191
3849	188523	301148
3850	188570	301095
3851	188607	301027
3852	188648	300965
3853	188701	300923
3854	188754	300880
3855	188816	300853
3856	188862	300799
3857	188900	300732
3858	188949	300684
3859	188993	300626
3860	189037	300570
3861	189084	300518
3862	189123	300452
3863	189169	300399
3864	189213	300342
3865	189261	300291
3866	189313	300248
3867	189380	300228
3868	189430	300180
3869	189477	300128
3870	189533	300091
3871	189575	300030
3872	189625	299983
3873	189667	299923
3874	189720	299880
3875	189768	299829
3876	189804	299760
3877	189863	299727
3878	189915	299683
3879	189949	299611
3880	189995	299557
3881	190039	299500
3882	190080	299439
3883	190131	299393
3884	190185	299352
3885	190231	299298
3886	190282	299253
3887	190334	299209
3888	190398	299183
3889	190451	299141
3890	190501	299093
3891	190550	299045
3892	190602	299000
3893	190642	298937
3894	190687	298881
3895	190732	298826
3896	190776	298770
3897	190820	298714
3898	190866	298660
3899	190919	298617
3900	190972	298574
3901	191023	298529
3902	191072	298480
3903	191117	298425
3904	191167	298378
3905	191222	298338
3906	191274	298294
3907	191322	298243
3908	191378	298205
3909	191440	298177
3910	191488	298126
3911	191541	298083
3912	191589	298033
3913	191636	297981
3914	191674	297915
3915	191736	297887
3916	191778	297827
3917	191827	297778
3918	191878	297732
3919	191923	297677
3920	191969	297623
3921	192022	297580
3922	192060	297515
3923	192112	297471
3924	192162	297423
3925	192211	297373
3926	192256	297318
3927	192304	297268
3928	192348	297213
3929	192391	297154
3930	192437	297100
3931	192480	297042
3932	192524	296986
3933	192580	296948
3934	192634	296907
3935	192678	296850
3936	192732	296808
3937	192779	296756
3938	192829	296709
3939	192881	296665
3940	192924	296607
3941	192971	296555
3942	193006	296484
3943	193047	296423
3944	193104	296386
3945	193155	296342
3946	193198	296283
3947	193249	296238
3948	193302	296195
3949	193359	296158
3950	193406	296105
3951	193453	296054
3952	193502	296005
3953	193559	295968
3954	193607	295918
3955	193645	295852
3956	193688	295795
3957	193741	295752
3958	193789	295701
3959	193846	295665
3960	193897	295619
3961	193957	295586
3962	194009	295542
3963	194064	295503
3964	194100	295433
3965	194148	295383
3966	194196	295333
3967	194243	295281
3968	194293	295234
3969	194336	295176
3970	194377	295115
3971	194427	295068
3972	194476	295019
3973	194528	294975
3974	194582	294932
3975	194628	294880
3976	194669	294819
3977	194724	294778
3978	194774	294731
3979	194830	294693
3980	194887	294656
3981	194937	294609
3982	194984	294556
3983	195035	294510
3984	195080	294456
3985	195126	294403
3986	195183	294365
3987	195235	294321
3988	195268	294248
3989	195318	294201
3990	195370	294156
3991	195417	294104
3992	195469	294060
3993	195525	294022
3994	195573	293972
3995	195619	293918
3996	195659	293856
3997	195706	293804
3998	195761	293764
3999	195808	293712
4000	195851	293655
4001	195905	293613
4002	195955	293566
4003	196002	293514
4004	196046	293457
4005	196096	293410
4006	196148	293366
4007	196196	293315
4008	196246	293268
4009	196291	293213
4010	196340	293164
4011	196384	293108
4012	196435	293063
4013	196488	293019
4014	196540	292974
4015	196589	292925
4016	196636	292874
4017	196688	292830
4018	196733	292774
4019	196779	292721
4020	196822	292663
4021	196875	292621
4022	196922	292568
4023	196966	292512
4024	197013	292461
4025	197059	292407
4026	197098	292344
4027	197147	292295
4028	197195	292244
4029	197237	292185
4030	197285	292135
4031	197332	292083
4032	197378	292029
4033	197432	291989
4034	197468	291920
4035	197522	291879
4036	197575	291836
4037	197632	291799
4038	197687	291759
4039	197731	291703
4040	197783	291658
4041	197826	291600
4042	197873	291549
4043	197933	291515
4044	197990	291479
4045	198036	291425
4046	198078	291366
4047	198116	291301
4048	198166	291254
4049	198214	291203
4050	198258	291148
4051	198300	291088
4052	198346	291036
4053	198407	291004
4054	198453	290951
4055	198501	290899
4056	198550	290852
4057	198603	290808
4058	198662	290773
4059	198712	290727
4060	198766	290685
4061	198815	290637
4062	198865	290588
4063	198910	290535
4064	198949	290471
4065	198994	290416
4066	199038	290360
4067	199090	290315
4068	199142	290271
4069	199192	290223
4070	199239	290172
4071	199283	290115
4072	199331	290066
4073	199377	290012
4074	199431	289970
4075	199476	289916
4076	199527	289870
4077	199568	289810
4078	199622	289768
4079	199685	289739
4080	199735	289692
4081	199784	289643
4082	199830	289590
4083	199884	289548
4084	199929	289494
4085	199977	289444
4086	200026	289394
4087	200069	289336
4088	200115	289283
4089	200166	289238
4090	200218	289194
4091	200276	289157
4092	200319	289099
4093	200376	289063
4094	200421	289009
4095	200464	288951
4096	200524	288918
4097	200582	288881
4098	200643	288849
4099	200692	288801
4100	200737	288747
4101	200783	288693
4102	200825	288634
4103	200871	288581
4104	200920	288533
4105	200977	288494
4106	201034	288457
4107	201083	288409
4108	201144	288377
4109	201205	288344
4110	201251	288292
4111	201303	288247
4112	201348	288193
4113	201391	288135
4114	201439	288085
4115	201481	288025
4116	201522	287965
4117	201572	287918
4118	201623	287873
4119	201672	287823
4120	201724	287779
4121	201782	287743
4122	201827	287688
4123	201869	287629
4124	201921	287585
4125	201967	287532
4126	202024	287494
4127	202070	287441
4128	202127	287403
4129	202175	287352
4130	202217	287295
4131	202263	287241
4132	202307	287185
4133	202365	287149
4134	202417	287104
4135	202468	287058
4136	202521	287015
4137	202569	286965
4138	202625	286926
4139	202668	286869
4140	202715	286816
4141	202766	286771
4142	202821	286730
4143	202875	286688
4144	202918	286631
4145	202971	286588
4146	203029	286551
4147	203077	286502
4148	203126	286452
4149	203172	286400
4150	203216	286343
4151	203266	286296
4152	203312	286243
4153	203357	286188
4154	203403	286135
4155	203457	286093
4156	203502	286039
4157	203549	285988
4158	203592	285930
4159	203645	285886
4160	203696	285840
4161	203738	285781
4162	203793	285742
4163	203858	285715
4164	203918	285681
4165	203956	285616
4166	204008	285572
4167	204059	285526
4168	204109	285479
4169	204154	285425
4170	204199	285370
4171	204244	285315
4172	204295	285269
4173	204352	285231
4174	204407	285191
4175	204458	285145
4176	204502	285089
4177	204551	285040
4178	204599	284989
4179	204645	284937
4180	204696	284891
4181	204737	284830
4182	204772	284762
4183	204817	284707
4184	204869	284663
4185	204929	284629
4186	204967	284565
4187	205009	284506
4188	205057	284456
4189	205098	284396
4190	205140	284337
4191	205190	284290
4192	205236	284237
4193	205282	284184
4194	205323	284124
4195	205373	284076
4196	205421	284026
4197	205475	283985
4198	205512	283920
4199	205562	283871
4200	205611	283823
4201	205664	283779
4202	205711	283728
4203	205756	283674
4204	205807	283628
4205	205861	283585
4206	205919	283548
4207	205972	283506
4208	206031	283470
4209	206085	283428
4210	206145	283394
4211	206199	283353
4212	206238	283290
4213	206284	283236
4214	206333	283188
4215	206379	283135
4216	206424	283081
4217	206478	283038
4218	206533	282998
4219	206582	282949
4220	206627	282895
4221	206674	282843
4222	206726	282798
4223	206779	282755
4224	206832	282711
4225	206889	282674
4226	206935	282621
4227	206981	282567
4228	207027	282515
4229	207085	282478
4230	207129	282423
4231	207172	282366
4232	207217	282311
4233	207273	282271
4234	207321	282221
4235	207380	282185
4236	207428	282136
4237	207477	282086
4238	207522	282032
4239	207579	281994
4240	207625	281942
4241	207679	281899
4242	207734	281859
4243	207780	281806
4244	207825	281751
4245	207871	281698
4246	207919	281648
4247	207970	281601
4248	208012	281543
4249	208058	281490
4250	208110	281445
4251	208159	281396
4252	208207	281346
4253	208263	281308
4254	208316	281264
4255	208385	281242
4256	208435	281194
4257	208485	281146
4258	208529	281091
4259	208573	281036
4260	208627	280993
4261	208669	280934
4262	208725	280895
4263	208770	280841
4264	208819	280792
4265	208871	280747
4266	208911	280686
4267	208971	280652
4268	209022	280605
4269	209059	280540
4270	209105	280488
4271	209152	280437
4272	209201	280388
4273	209247	280335
4274	209300	280291
4275	209348	280241
4276	209389	280181
4277	209441	280135
4278	209483	280078
4279	209530	280026
4280	209569	279965
4281	209623	279922
4282	209673	279874
4283	209732	279839
4284	209772	279778
4285	209824	279733
4286	209869	279679
4287	209920	279632
4288	209968	279582
4289	210020	279537
4290	210072	279492
4291	210114	279435
4292	210163	279386
4293	210218	279345
4294	210274	279305
4295	210323	279256
4296	210381	279219
4297	210425	279164
4298	210469	279108
4299	210513	279052
4300	210563	279005
4301	210605	278947
4302	210652	278895
4303	210693	278835
4304	210738	278781
4305	210795	278742
4306	210837	278686
4307	210885	278635
4308	210940	278594
4309	210994	278552
4310	211052	278515
4311	211095	278458
4312	211145	278410
4313	211193	278360
4314	211239	278307
4315	211284	278253
4316	211334	278206
4317	211392	278168
4318	211442	278120
4319	211499	278082
4320	211549	278035
4321	211595	277982
4322	211644	277932
4323	211700	277893
4324	211743	277836
4325	211794	277790
4326	211840	277737
4327	211886	277685
4328	211936	277637
4329	211989	277593
4330	212045	277553
4331	212094	277504
4332	212144	277457
4333	212188	277401
4334	212235	277350
4335	212282	277298
4336	212329	277247
4337	212382	277203
4338	212432	277156
4339	212486	277113
4340	212535	277064
4341	212589	277022
4342	212633	276966
4343	212676	276910
4344	212725	276861
4345	212765	276800
4346	212814	276752
4347	212859	276698
4348	212901	276639
4349	212942	276580
4350	212988	276527
4351	213033	276473
4352	213069	276407
4353	213122	276364
4354	213168	276311
4355	213216	276261
4356	213265	276212
4357	213320	276171
4358	213371	276124
4359	213421	276077
4360	213468	276025
4361	213529	275992
4362	213575	275939
4363	213630	275898
4364	213676	275845
4365	213722	275792
4366	213771	275743
4367	213825	275702
4368	213867	275644
4369	213930	275612
4370	213976	275560
4371	214027	275513
4372	214077	275466
4373	214127	275418
4374	214171	275363
4375	214211	275302
4376	214266	275261
4377	214308	275204
4378	214353	275149
4379	214405	275104
4380	214443	275042
4381	214495	274997
4382	214545	274949
4383	214601	274909
4384	214654	274865
4385	214706	274820
4386	214757	274774
4387	214807	274726
4388	214860	274682
4389	214912	274637
4390	214964	274592
4391	215015	274546
4392	215068	274502
4393	215121	274458
4394	215175	274415
4395	215225	274367
4396	215278	274325
4397	215329	274278
4398	215378	274229
4399	215422	274173
4400	215472	274126
4401	215529	274088
4402	215581	274042
4403	215633	273997
4404	215685	273951
4405	215737	273907
4406	215794	273868
4407	215845	273821
4408	215902	273783
4409	215961	273747
4410	216016	273705
4411	216063	273653
4412	216109	273601
4413	216159	273554
4414	216209	273505
4415	216261	273461
4416	216314	273417
4417	216358	273362
4418	216403	273308
4419	216450	273256
4420	216504	273213
4421	216549	273159
4422	216598	273110
4423	216651	273066
4424	216710	273030
4425	216753	272974
4426	216800	272922
4427	216843	272865
4428	216888	272812
4429	216938	272764
4430	216994	272724
4431	217043	272675
4432	217093	272627
4433	217137	272572
4434	217189	272527
4435	217240	272480
4436	217291	272434
4437	217339	272385
4438	217388	272335
4439	217438	272287
4440	217491	272244
4441	217536	272189
4442	217580	272134
4443	217633	272091
4444	217679	272038
4445	217726	271986
4446	217766	271926
4447	217811	271872
4448	217860	271823
4449	217908	271773
4450	217946	271711
4451	217990	271656
4452	218034	271600
4453	218080	271548
4454	218122	271490
4455	218167	271436
4456	218213	271384
4457	218264	271337
4458	218312	271287
4459	218357	271233
4460	218407	271185
4461	218454	271133
4462	218511	271094
4463	218566	271054
4464	218618	271008
4465	218669	270961
4466	218717	270911
4467	218763	270859
4468	218805	270802
4469	218851	270748
4470	218896	270695
4471	218938	270637
4472	218983	270583
4473	219040	270544
4474	219092	270499
4475	219133	270441
4476	219185	270395
4477	219237	270350
4478	219292	270308
4479	219346	270266
4480	219391	270212
4481	219443	270166
4482	219503	270131
4483	219549	270078
4484	219602	270034
4485	219646	269980
4486	219699	269936
4487	219752	269892
4488	219811	269854
4489	219867	269814
4490	219923	269774
4491	219983	269739
4492	220039	269698
4493	220095	269658
4494	220141	269605
4495	220190	269556
4496	220241	269510
4497	220288	269459
4498	220338	269411
4499	220399	269376
4500	220449	269329
4501	220499	269281
4502	220545	269229
4503	220592	269177
4504	220646	269134
4505	220697	269087
4506	220751	269045
4507	220801	268997
4508	220843	268939
4509	220878	268874
4510	220928	268826
4511	220978	268779
4512	221022	268724
4513	221069	268672
4514	221120	268625
4515	221172	268580
4516	221220	268530
4517	221268	268479
4518	221316	268429
4519	221356	268369
4520	221402	268317
4521	221464	268284
4522	221507	268227
4523	221555	268177
4524	221610	268137
4525	221668	268098
4526	221716	268048
4527	221771	268006
4528	221821	267958
4529	221857	267894
4530	221904	267842
4531	221949	267788
4532	222000	267742
4533	222060	267707
4534	222111	267659
4535	222157	267607
4536	222200	267551
4537	222257	267511
4538	222299	267454
4539	222340	267395
4540	222384	267341
4541	222436	267296
4542	222487	267249
4543	222533	267196
4544	222582	267147
4545	222628	267095
4546	222683	267053
4547	222726	266998
4548	222778	266952
4549	222832	266909
4550	222873	266850
4551	222927	266807
4552	222973	266755
4553	223022	266706
4554	223073	266659
4555	223123	266612
4556	223173	266564
4557	223219	266511
4558	223262	266455
4559	223306	266400
4560	223355	266351
4561	223399	266296
4562	223447	266246
4563	223492	266192
4564	223543	266146
4565	223602	266109
4566	223645	266053
4567	223691	266000
4568	223743	265954
4569	223799	265915
4570	223853	265872
4571	223904	265825
4572	223951	265773
4573	223995	265718
4574	224037	265661
4575	224086	265612
4576	224134	265562
4577	224175	265504
4578	224226	265457
4579	224274	265407
4580	224320	265355
4581	224372	265310
4582	224429	265270
4583	224480	265223
4584	224525	265170
4585	224574	265120
4586	224614	265061
4587	224654	265002
4588	224695	264944
4589	224742	264892
4590	224788	264839
4591	224835	264788
4592	224880	264735
4593	224937	264696
4594	224996	264658
4595	225043	264606
4596	225101	264569
4597	225148	264518
4598	225194	264464
4599	225242	264415
4600	225289	264363
4601	225343	264320
4602	225398	264278
4603	225441	264223
4604	225484	264167
4605	225534	264119
4606	225584	264071
4607	225635	264024
4608	225682	263973
4609	225726	263919
4610	225769	263862
4611	225810	263804
4612	225845	263738
4613	225888	263683
4614	225932	263628
4615	225970	263566
4616	226019	263517
4617	226070	263471
4618	226122	263426
4619	226160	263364
4620	226213	263320
4621	226267	263276
4622	226313	263224
4623	226362	263176
4624	226416	263132
4625	226468	263087
4626	226508	263028
4627	226557	262979
4628	226601	262924
4629	226649	262874
4630	226695	262821
4631	226745	262773
4632	226794	262724
4633	226843	262676
4634	226900	262636
4635	226953	262591
4636	226999	262539
4637	227042	262484
4638	227086	262429
4639	227133	262378
4640	227180	262327
4641	227224	262272
4642	227275	262225
4643	227317	262168
4644	227370	262124
4645	227421	262077
4646	227472	262030
4647	227514	261974
4648	227559	261920
4649	227615	261880
4650	227661	261827
4651	227719	261789
4652	227768	261740
4653	227821	261695
4654	227867	261644
4655	227918	261597
4656	227960	261540
4657	228005	261486
4658	228055	261439
4659	228098	261382
4660	228141	261327
4661	228187	261275
4662	228240	261231
4663	228294	261187
4664	228349	261145
4665	228391	261089
4666	228442	261042
4667	228496	260998
4668	228549	260954
4669	228595	260901
4670	228639	260847
4671	228694	260805
4672	228736	260748
4673	228778	260691
4674	228836	260653
4675	228880	260598
4676	228926	260546
4677	228978	260500
4678	229024	260448
4679	229076	260402
4680	229118	260346
4681	229160	260290
4682	229199	260229
4683	229245	260177
4684	229295	260128
4685	229353	260091
4686	229398	260037
4687	229441	259981
4688	229486	259928
4689	229528	259871
4690	229573	259817
4691	229624	259770
4692	229678	259728
4693	229733	259685
4694	229778	259632
4695	229826	259583
4696	229880	259539
4697	229922	259482
4698	229970	259432
4699	230027	259392
4700	230074	259341
4701	230123	259292
4702	230167	259238
4703	230202	259173
4704	230244	259116
4705	230297	259071
4706	230351	259029
4707	230406	258987
4708	230449	258931
4709	230505	258890
4710	230554	258842
4711	230594	258782
4712	230639	258728
4713	230683	258674
4714	230735	258629
4715	230785	258581
4716	230829	258527
4717	230879	258479
4718	230923	258425
4719	230965	258367
4720	231019	258324
4721	231062	258268
4722	231108	258216
4723	231162	258173
4724	231206	258119
4725	231247	258061
4726	231295	258012
4727	231353	257972
4728	231403	257924
4729	231449	257873
4730	231504	257830
4731	231551	257780
4732	231603	257733
4733	231643	257675
4734	231691	257625
4735	231742	257578
4736	231790	257528
4737	231834	257474
4738	231881	257422
4739	231936	257380
4740	231981	257327
4741	232026	257274
4742	232069	257218
4743	232107	257158
4744	232152	257105
4745	232202	257057
4746	232261	257019
4747	232313	256973
4748	232354	256916
4749	232388	256850
4750	232445	256810
4751	232494	256761
4752	232546	256715
4753	232594	256666
4754	232640	256614
4755	232687	256563
4756	232731	256508
4757	232767	256445
4758	232817	256397
4759	232866	256348
4760	232907	256291
4761	232958	256244
4762	233011	256199
4763	233056	256147
4764	233110	256103
4765	233154	256049
4766	233200	255997
4767	233243	255942
4768	233286	255886
4769	233334	255835
